Store,DayOfWeek,Sales,Customers,Open,Promo,SchoolHoliday,year,month,day,StoreType,CompetitionDistance
10,3,6275,513,1,1,0,2015,1,14,0,4740
11,3,16091,1832,1,1,0,2015,1,14,0,250
12,3,8468,756,1,1,0,2015,1,14,0,4260
13,3,6443,925,1,1,0,2015,1,14,0,340
14,3,3991,391,1,1,0,2015,1,14,0,350
15,3,6941,738,1,1,0,2015,1,14,0,4080
16,3,3565,397,1,1,0,2015,1,14,1,410
17,3,5624,444,1,1,0,2015,1,14,1,2380
18,3,4166,265,1,1,0,2015,1,14,1,7860
19,3,4109,354,1,1,0,2015,1,14,0,1980
20,3,5038,634,1,1,0,2015,1,14,0,690
1,2,6444,695,1,1,0,2015,1,13,0,570
2,2,8532,788,1,1,0,2015,1,13,0,8780
3,2,4921,538,1,1,0,2015,1,13,0,290
4,2,4543,341,1,1,0,2015,1,13,1,6880
5,2,9908,904,1,1,0,2015,1,13,0,1070
6,2,7203,553,1,1,0,2015,1,13,1,8250
7,2,5765,569,1,1,0,2015,1,13,0,1080
8,2,5713,459,1,1,0,2015,1,13,0,2460
9,2,12132,1530,1,1,0,2015,1,13,0,220
10,2,6644,539,1,1,0,2015,1,13,0,4740
11,2,18086,2107,1,1,0,2015,1,13,0,250
12,2,9991,808,1,1,0,2015,1,13,0,4260
13,2,9112,1143,1,1,0,2015,1,13,0,340
14,2,5632,539,1,1,0,2015,1,13,0,350
15,2,7646,887,1,1,0,2015,1,13,0,4080
16,2,3225,389,1,1,0,2015,1,13,1,410
17,2,5674,467,1,1,0,2015,1,13,1,2380
18,2,4815,311,1,1,0,2015,1,13,1,7860
19,2,4659,407,1,1,0,2015,1,13,0,1980
20,2,5435,708,1,1,0,2015,1,13,0,690
1,1,7237,689,1,1,0,2015,1,12,0,570
2,1,8245,764,1,1,0,2015,1,12,0,8780
3,1,4992,504,1,1,0,2015,1,12,0,290
4,1,5650,461,1,1,0,2015,1,12,1,6880
5,1,10657,898,1,1,0,2015,1,12,0,1070
6,1,9172,686,1,1,0,2015,1,12,1,8250
7,1,7267,635,1,1,0,2015,1,12,0,1080
8,1,6797,512,1,1,0,2015,1,12,0,2460
9,1,12699,1626,1,1,0,2015,1,12,0,220
10,1,7780,610,1,1,0,2015,1,12,0,4740
11,1,18216,2003,1,1,0,2015,1,12,0,250
12,1,12259,934,1,1,0,2015,1,12,0,4260
13,1,8438,1113,1,1,0,2015,1,12,0,340
14,1,6716,576,1,1,0,2015,1,12,0,350
15,1,9322,973,1,1,0,2015,1,12,0,4080
16,1,3787,415,1,1,0,2015,1,12,1,410
17,1,7104,527,1,1,0,2015,1,12,1,2380
18,1,5295,354,1,1,0,2015,1,12,1,7860
19,1,5761,434,1,1,0,2015,1,12,0,1980
20,1,6042,710,1,1,0,2015,1,12,0,690
1,7,0,0,0,0,0,2015,1,11,0,570
2,7,0,0,0,0,0,2015,1,11,0,8780
3,7,0,0,0,0,0,2015,1,11,0,290
4,7,0,0,0,0,0,2015,1,11,1,6880
5,7,0,0,0,0,0,2015,1,11,0,1070
6,7,0,0,0,0,0,2015,1,11,1,8250
7,7,0,0,0,0,0,2015,1,11,0,1080
8,7,0,0,0,0,0,2015,1,11,0,2460
9,7,0,0,0,0,0,2015,1,11,0,220
10,7,0,0,0,0,0,2015,1,11,0,4740
11,7,0,0,0,0,0,2015,1,11,0,250
12,7,0,0,0,0,0,2015,1,11,0,4260
13,7,0,0,0,0,0,2015,1,11,0,340
14,7,0,0,0,0,0,2015,1,11,0,350
15,7,0,0,0,0,0,2015,1,11,0,4080
16,7,0,0,0,0,0,2015,1,11,1,410
17,7,0,0,0,0,0,2015,1,11,1,2380
18,7,0,0,0,0,0,2015,1,11,1,7860
19,7,0,0,0,0,0,2015,1,11,0,1980
20,7,0,0,0,0,0,2015,1,11,0,690
1,6,3024,346,1,0,0,2015,1,10,0,570
2,6,1991,199,1,0,0,2015,1,10,0,8780
3,6,667,99,1,0,0,2015,1,10,0,290
4,6,2722,293,1,0,0,2015,1,10,1,6880
5,6,5845,584,1,0,0,2015,1,10,0,1070
6,6,6649,623,1,0,0,2015,1,10,1,8250
7,6,3147,383,1,0,0,2015,1,10,0,1080
8,6,4747,417,1,0,0,2015,1,10,0,2460
9,6,8180,1198,1,0,0,2015,1,10,0,220
10,6,3305,313,1,0,0,2015,1,10,0,4740
11,6,8707,1240,1,0,0,2015,1,10,0,250
12,6,4165,405,1,0,0,2015,1,10,0,4260
13,6,5745,839,1,0,0,2015,1,10,0,340
14,6,1072,133,1,0,0,2015,1,10,0,350
15,6,4540,554,1,0,0,2015,1,10,0,4080
16,6,2818,346,1,0,0,2015,1,10,1,410
17,6,5241,459,1,0,0,2015,1,10,1,2380
18,6,5095,350,1,0,0,2015,1,10,1,7860
19,6,2072,190,1,0,0,2015,1,10,0,1980
20,6,2992,413,1,0,0,2015,1,10,0,690
1,5,4762,524,1,1,0,2015,1,9,0,570
2,5,5509,543,1,1,0,2015,1,9,0,8780
3,5,3504,394,1,1,0,2015,1,9,0,290
4,5,3974,360,1,1,1,2015,1,9,1,6880
5,5,7326,701,1,1,0,2015,1,9,0,1070
6,5,8947,704,1,1,0,2015,1,9,1,8250
7,5,4946,505,1,1,0,2015,1,9,0,1080
8,5,6282,494,1,1,1,2015,1,9,0,2460
9,5,10286,1362,1,1,1,2015,1,9,0,220
10,5,6880,530,1,1,1,2015,1,9,0,4740
11,5,12699,1579,1,1,0,2015,1,9,0,250
12,5,8657,727,1,1,1,2015,1,9,0,4260
13,5,6693,914,1,1,0,2015,1,9,0,340
14,5,4285,471,1,1,0,2015,1,9,0,350
15,5,7734,912,1,1,0,2015,1,9,0,4080
16,5,3373,372,1,1,1,2015,1,9,1,410
17,5,6149,507,1,1,0,2015,1,9,1,2380
18,5,5571,339,1,1,0,2015,1,9,1,7860
19,5,4881,403,1,1,1,2015,1,9,0,1980
20,5,4643,603,1,1,0,2015,1,9,0,690
1,4,5246,567,1,1,0,2015,1,8,0,570
2,4,5298,530,1,1,0,2015,1,8,0,8780
3,4,2529,319,1,1,0,2015,1,8,0,290
4,4,4463,386,1,1,1,2015,1,8,1,6880
5,4,7089,668,1,1,0,2015,1,8,0,1070
6,4,8306,614,1,1,0,2015,1,8,1,8250
7,4,4590,459,1,1,0,2015,1,8,0,1080
8,4,5360,384,1,1,1,2015,1,8,0,2460
9,4,8957,1263,1,1,1,2015,1,8,0,220
10,4,5981,473,1,1,1,2015,1,8,0,4740
11,4,13175,1643,1,1,0,2015,1,8,0,250
12,4,8135,680,1,1,1,2015,1,8,0,4260
13,4,7079,1048,1,1,0,2015,1,8,0,340
14,4,4052,417,1,1,0,2015,1,8,0,350
15,4,5465,618,1,1,0,2015,1,8,0,4080
16,4,3011,339,1,1,1,2015,1,8,1,410
17,4,5132,432,1,1,0,2015,1,8,1,2380
18,4,4202,298,1,1,0,2015,1,8,1,7860
19,4,4440,358,1,1,1,2015,1,8,0,1980
20,4,4331,569,1,1,0,2015,1,8,0,690
1,3,5945,670,1,1,0,2015,1,7,0,570
2,3,5664,576,1,1,0,2015,1,7,0,8780
3,3,3080,382,1,1,0,2015,1,7,0,290
4,3,4470,355,1,1,1,2015,1,7,1,6880
5,3,9425,855,1,1,0,2015,1,7,0,1070
6,3,7578,583,1,1,0,2015,1,7,1,8250
7,3,5017,521,1,1,0,2015,1,7,0,1080
8,3,6045,462,1,1,1,2015,1,7,0,2460
9,3,10586,1402,1,1,1,2015,1,7,0,220
10,3,7324,563,1,1,1,2015,1,7,0,4740
11,3,13642,1634,1,1,0,2015,1,7,0,250
12,3,9076,729,1,1,1,2015,1,7,0,4260
13,3,7991,1128,1,1,0,2015,1,7,0,340
14,3,4735,416,1,1,0,2015,1,7,0,350
15,3,7029,862,1,1,0,2015,1,7,0,4080
16,3,3089,365,1,1,1,2015,1,7,1,410
17,3,5975,463,1,1,0,2015,1,7,1,2380
18,3,3962,288,1,1,0,2015,1,7,1,7860
19,3,4387,351,1,1,1,2015,1,7,0,1980
20,3,5050,673,1,1,0,2015,1,7,0,690
1,2,6696,727,1,1,0,2015,1,6,0,570
2,2,7709,748,1,1,0,2015,1,6,0,8780
3,2,5055,553,1,1,0,2015,1,6,0,290
4,2,4534,383,1,1,1,2015,1,6,1,6880
5,2,11511,1102,1,1,1,2015,1,6,0,1070
6,2,8255,609,1,1,1,2015,1,6,1,8250
7,2,6381,593,1,1,1,2015,1,6,0,1080
8,2,5032,413,1,1,1,2015,1,6,0,2460
9,2,11205,1506,1,1,1,2015,1,6,0,220
10,2,7756,579,1,1,1,2015,1,6,0,4740
11,2,17244,2039,1,1,0,2015,1,6,0,250
12,2,10874,802,1,1,1,2015,1,6,0,4260
13,2,0,0,0,1,0,2015,1,6,0,340
14,2,5761,552,1,1,0,2015,1,6,0,350
15,2,8468,946,1,1,1,2015,1,6,0,4080
16,2,3497,383,1,1,1,2015,1,6,1,410
17,2,6095,471,1,1,1,2015,1,6,1,2380
18,2,3880,277,1,1,1,2015,1,6,1,7860
19,2,5252,424,1,1,1,2015,1,6,0,1980
20,2,6517,728,1,1,0,2015,1,6,0,690
1,1,7308,755,1,1,0,2015,1,5,0,570
2,1,9350,859,1,1,0,2015,1,5,0,8780
3,1,5669,565,1,1,0,2015,1,5,0,290
4,1,6446,504,1,1,1,2015,1,5,1,6880
5,1,11994,1070,1,1,1,2015,1,5,0,1070
6,1,10237,757,1,1,1,2015,1,5,1,8250
7,1,7573,727,1,1,1,2015,1,5,0,1080
8,1,5240,454,1,1,1,2015,1,5,0,2460
9,1,12945,1659,1,1,1,2015,1,5,0,220
10,1,9001,702,1,1,1,2015,1,5,0,4740
11,1,17056,2076,1,1,0,2015,1,5,0,250
12,1,13752,1018,1,1,1,2015,1,5,0,4260
13,1,9887,1207,1,1,1,2015,1,5,0,340
14,1,7330,703,1,1,0,2015,1,5,0,350
15,1,10524,1118,1,1,1,2015,1,5,0,4080
16,1,3247,437,1,1,1,2015,1,5,1,410
17,1,8633,612,1,1,1,2015,1,5,1,2380
18,1,4653,340,1,1,1,2015,1,5,1,7860
19,1,6125,459,1,1,1,2015,1,5,0,1980
20,1,6128,800,1,1,0,2015,1,5,0,690
1,7,0,0,0,0,0,2015,1,4,0,570
2,7,0,0,0,0,0,2015,1,4,0,8780
3,7,0,0,0,0,0,2015,1,4,0,290
4,7,0,0,0,0,1,2015,1,4,1,6880
5,7,0,0,0,0,0,2015,1,4,0,1070
6,7,0,0,0,0,0,2015,1,4,1,8250
7,7,0,0,0,0,0,2015,1,4,0,1080
8,7,0,0,0,0,1,2015,1,4,0,2460
9,7,0,0,0,0,1,2015,1,4,0,220
10,7,0,0,0,0,1,2015,1,4,0,4740
11,7,0,0,0,0,0,2015,1,4,0,250
12,7,0,0,0,0,1,2015,1,4,0,4260
13,7,0,0,0,0,0,2015,1,4,0,340
14,7,0,0,0,0,0,2015,1,4,0,350
15,7,0,0,0,0,0,2015,1,4,0,4080
16,7,0,0,0,0,1,2015,1,4,1,410
17,7,0,0,0,0,0,2015,1,4,1,2380
18,7,0,0,0,0,0,2015,1,4,1,7860
19,7,0,0,0,0,1,2015,1,4,0,1980
20,7,0,0,0,0,0,2015,1,4,0,690
1,6,3132,350,1,0,0,2015,1,3,0,570
2,6,1712,180,1,0,0,2015,1,3,0,8780
3,6,887,115,1,0,0,2015,1,3,0,290
4,6,2925,276,1,0,1,2015,1,3,1,6880
5,6,6468,723,1,0,0,2015,1,3,0,1070
6,6,6268,575,1,0,0,2015,1,3,1,8250
7,6,2731,341,1,0,0,2015,1,3,0,1080
8,6,4312,386,1,0,1,2015,1,3,0,2460
9,6,8486,1236,1,0,1,2015,1,3,0,220
10,6,3476,317,1,0,1,2015,1,3,0,4740
11,6,8818,1208,1,0,0,2015,1,3,0,250
12,6,3743,375,1,0,1,2015,1,3,0,4260
13,6,5056,717,1,0,0,2015,1,3,0,340
14,6,966,102,1,0,0,2015,1,3,0,350
15,6,4412,492,1,0,0,2015,1,3,0,4080
16,6,2387,287,1,0,1,2015,1,3,1,410
17,6,4798,431,1,0,0,2015,1,3,1,2380
18,6,4311,304,1,0,0,2015,1,3,1,7860
19,6,1549,164,1,0,1,2015,1,3,0,1980
20,6,2425,365,1,0,0,2015,1,3,0,690
1,5,4137,543,1,0,1,2015,1,2,0,570
2,5,4556,537,1,0,1,2015,1,2,0,8780
3,5,1787,283,1,0,1,2015,1,2,0,290
4,5,3939,368,1,0,1,2015,1,2,1,6880
5,5,9297,991,1,0,1,2015,1,2,0,1070
6,5,6552,614,1,0,1,2015,1,2,1,8250
7,5,3115,372,1,0,1,2015,1,2,0,1080
8,5,4365,413,1,0,1,2015,1,2,0,2460
9,5,8935,1323,1,0,1,2015,1,2,0,220
10,5,5400,499,1,0,1,2015,1,2,0,4740
11,5,10468,1446,1,0,1,2015,1,2,0,250
12,5,6103,594,1,0,1,2015,1,2,0,4260
13,5,5759,795,1,0,1,2015,1,2,0,340
14,5,2334,298,1,0,1,2015,1,2,0,350
15,5,6756,861,1,0,1,2015,1,2,0,4080
16,5,2354,334,1,0,1,2015,1,2,1,410
17,5,5590,486,1,0,1,2015,1,2,1,2380
18,5,5039,377,1,0,1,2015,1,2,1,7860
19,5,2826,289,1,0,1,2015,1,2,0,1980
20,5,3907,566,1,0,1,2015,1,2,0,690
1,4,0,0,0,0,1,2015,1,1,0,570
2,4,0,0,0,0,1,2015,1,1,0,8780
3,4,0,0,0,0,1,2015,1,1,0,290
4,4,0,0,0,0,1,2015,1,1,1,6880
5,4,0,0,0,0,1,2015,1,1,0,1070
6,4,0,0,0,0,1,2015,1,1,1,8250
7,4,0,0,0,0,1,2015,1,1,0,1080
8,4,0,0,0,0,1,2015,1,1,0,2460
9,4,0,0,0,0,1,2015,1,1,0,220
10,4,0,0,0,0,1,2015,1,1,0,4740
11,4,0,0,0,0,1,2015,1,1,0,250
12,4,0,0,0,0,1,2015,1,1,0,4260
13,4,0,0,0,0,1,2015,1,1,0,340
14,4,0,0,0,0,1,2015,1,1,0,350
15,4,0,0,0,0,1,2015,1,1,0,4080
16,4,0,0,0,0,1,2015,1,1,1,410
17,4,0,0,0,0,1,2015,1,1,1,2380
18,4,0,0,0,0,1,2015,1,1,1,7860
19,4,0,0,0,0,1,2015,1,1,0,1980
20,4,0,0,0,0,1,2015,1,1,0,690
1,3,2269,252,1,0,1,2014,12,31,0,570
2,3,1965,234,1,0,1,2014,12,31,0,8780
3,3,972,142,1,0,1,2014,12,31,0,290
4,3,2192,244,1,0,1,2014,12,31,1,6880
5,3,3674,399,1,0,1,2014,12,31,0,1070
6,3,4483,422,1,0,1,2014,12,31,1,8250
7,3,2737,332,1,0,1,2014,12,31,0,1080
8,3,4314,396,1,0,1,2014,12,31,0,2460
9,3,6663,818,1,0,1,2014,12,31,0,220
10,3,4341,404,1,0,1,2014,12,31,0,4740
11,3,4574,600,1,0,1,2014,12,31,0,250
12,3,3962,404,1,0,1,2014,12,31,0,4260
13,3,4333,476,1,0,1,2014,12,31,0,340
14,3,1113,131,1,0,1,2014,12,31,0,350
15,3,3706,462,1,0,1,2014,12,31,0,4080
16,3,3650,361,1,0,1,2014,12,31,1,410
17,3,4265,370,1,0,1,2014,12,31,1,2380
18,3,3758,282,1,0,1,2014,12,31,1,7860
19,3,2892,292,1,0,1,2014,12,31,0,1980
20,3,2578,367,1,0,1,2014,12,31,0,690
1,2,5513,632,1,0,1,2014,12,30,0,570
2,2,6052,615,1,0,1,2014,12,30,0,8780
3,2,3160,386,1,0,1,2014,12,30,0,290
4,2,4796,469,1,0,1,2014,12,30,1,6880
5,2,11541,1229,1,0,1,2014,12,30,0,1070
6,2,9444,796,1,0,1,2014,12,30,1,8250
7,2,4605,549,1,0,1,2014,12,30,0,1080
8,2,6759,535,1,0,1,2014,12,30,0,2460
9,2,14787,1848,1,0,1,2014,12,30,0,220
10,2,7923,641,1,0,1,2014,12,30,0,4740
11,2,15658,1894,1,0,1,2014,12,30,0,250
12,2,8037,708,1,0,1,2014,12,30,0,4260
13,2,8010,936,1,0,1,2014,12,30,0,340
14,2,2947,368,1,0,1,2014,12,30,0,350
15,2,9538,1066,1,0,1,2014,12,30,0,4080
16,2,5129,469,1,0,1,2014,12,30,1,410
17,2,7062,604,1,0,1,2014,12,30,1,2380
18,2,5769,432,1,0,1,2014,12,30,1,7860
19,2,5470,465,1,0,1,2014,12,30,0,1980
20,2,5486,702,1,0,1,2014,12,30,0,690
1,1,5999,662,1,0,1,2014,12,29,0,570
2,1,5189,567,1,0,1,2014,12,29,0,8780
3,1,2967,372,1,0,1,2014,12,29,0,290
4,1,5387,512,1,0,1,2014,12,29,1,6880
5,1,11166,1193,1,0,1,2014,12,29,0,1070
6,1,8233,709,1,0,1,2014,12,29,1,8250
7,1,4160,488,1,0,1,2014,12,29,0,1080
8,1,6994,557,1,0,1,2014,12,29,0,2460
9,1,12182,1588,1,0,1,2014,12,29,0,220
10,1,7244,630,1,0,1,2014,12,29,0,4740
11,1,15109,1879,1,0,1,2014,12,29,0,250
12,1,7351,685,1,0,1,2014,12,29,0,4260
13,1,7245,907,1,0,1,2014,12,29,0,340
14,1,4114,430,1,0,1,2014,12,29,0,350
15,1,8876,973,1,0,1,2014,12,29,0,4080
16,1,3735,421,1,0,1,2014,12,29,1,410
17,1,5989,520,1,0,1,2014,12,29,1,2380
18,1,6098,436,1,0,1,2014,12,29,1,7860
19,1,5132,428,1,0,1,2014,12,29,0,1980
20,1,5891,710,1,0,1,2014,12,29,0,690
1,7,0,0,0,0,0,2014,12,28,0,570
2,7,0,0,0,0,0,2014,12,28,0,8780
3,7,0,0,0,0,0,2014,12,28,0,290
4,7,0,0,0,0,1,2014,12,28,1,6880
5,7,0,0,0,0,0,2014,12,28,0,1070
6,7,0,0,0,0,0,2014,12,28,1,8250
7,7,0,0,0,0,0,2014,12,28,0,1080
8,7,0,0,0,0,1,2014,12,28,0,2460
9,7,0,0,0,0,1,2014,12,28,0,220
10,7,0,0,0,0,1,2014,12,28,0,4740
11,7,0,0,0,0,0,2014,12,28,0,250
12,7,0,0,0,0,1,2014,12,28,0,4260
13,7,0,0,0,0,0,2014,12,28,0,340
14,7,0,0,0,0,0,2014,12,28,0,350
15,7,0,0,0,0,0,2014,12,28,0,4080
16,7,0,0,0,0,1,2014,12,28,1,410
17,7,0,0,0,0,0,2014,12,28,1,2380
18,7,0,0,0,0,0,2014,12,28,1,7860
19,7,0,0,0,0,1,2014,12,28,0,1980
20,7,0,0,0,0,0,2014,12,28,0,690
1,6,3934,457,1,0,0,2014,12,27,0,570
2,6,2657,281,1,0,0,2014,12,27,0,8780
3,6,1142,142,1,0,0,2014,12,27,0,290
4,6,3054,298,1,0,1,2014,12,27,1,6880
5,6,9775,1025,1,0,0,2014,12,27,0,1070
6,6,7453,689,1,0,0,2014,12,27,1,8250
7,6,2532,314,1,0,0,2014,12,27,0,1080
8,6,4620,400,1,0,1,2014,12,27,0,2460
9,6,12739,1713,1,0,1,2014,12,27,0,220
10,6,4334,405,1,0,1,2014,12,27,0,4740
11,6,11264,1548,1,0,0,2014,12,27,0,250
12,6,4805,472,1,0,1,2014,12,27,0,4260
13,6,5668,785,1,0,0,2014,12,27,0,340
14,6,1757,182,1,0,0,2014,12,27,0,350
15,6,4585,573,1,0,0,2014,12,27,0,4080
16,6,2703,360,1,0,1,2014,12,27,1,410
17,6,4273,373,1,0,0,2014,12,27,1,2380
18,6,3860,276,1,0,0,2014,12,27,1,7860
19,6,2170,237,1,0,1,2014,12,27,0,1980
20,6,4078,510,1,0,0,2014,12,27,0,690
1,5,0,0,0,0,1,2014,12,26,0,570
2,5,0,0,0,0,1,2014,12,26,0,8780
3,5,0,0,0,0,1,2014,12,26,0,290
4,5,0,0,0,0,1,2014,12,26,1,6880
5,5,0,0,0,0,1,2014,12,26,0,1070
6,5,0,0,0,0,1,2014,12,26,1,8250
7,5,0,0,0,0,1,2014,12,26,0,1080
8,5,0,0,0,0,1,2014,12,26,0,2460
9,5,0,0,0,0,1,2014,12,26,0,220
10,5,0,0,0,0,1,2014,12,26,0,4740
11,5,0,0,0,0,1,2014,12,26,0,250
12,5,0,0,0,0,1,2014,12,26,0,4260
13,5,0,0,0,0,1,2014,12,26,0,340
14,5,0,0,0,0,1,2014,12,26,0,350
15,5,0,0,0,0,1,2014,12,26,0,4080
16,5,0,0,0,0,1,2014,12,26,1,410
17,5,0,0,0,0,1,2014,12,26,1,2380
18,5,0,0,0,0,1,2014,12,26,1,7860
19,5,0,0,0,0,1,2014,12,26,0,1980
20,5,0,0,0,0,1,2014,12,26,0,690
1,4,0,0,0,0,1,2014,12,25,0,570
2,4,0,0,0,0,1,2014,12,25,0,8780
3,4,0,0,0,0,1,2014,12,25,0,290
4,4,0,0,0,0,1,2014,12,25,1,6880
5,4,0,0,0,0,1,2014,12,25,0,1070
6,4,0,0,0,0,1,2014,12,25,1,8250
7,4,0,0,0,0,1,2014,12,25,0,1080
8,4,0,0,0,0,1,2014,12,25,0,2460
9,4,0,0,0,0,1,2014,12,25,0,220
10,4,0,0,0,0,1,2014,12,25,0,4740
11,4,0,0,0,0,1,2014,12,25,0,250
12,4,0,0,0,0,1,2014,12,25,0,4260
13,4,0,0,0,0,1,2014,12,25,0,340
14,4,0,0,0,0,1,2014,12,25,0,350
15,4,0,0,0,0,1,2014,12,25,0,4080
16,4,0,0,0,0,1,2014,12,25,1,410
17,4,0,0,0,0,1,2014,12,25,1,2380
18,4,0,0,0,0,1,2014,12,25,1,7860
19,4,0,0,0,0,1,2014,12,25,0,1980
20,4,0,0,0,0,1,2014,12,25,0,690
1,3,2437,274,1,0,1,2014,12,24,0,570
2,3,3196,277,1,0,1,2014,12,24,0,8780
3,3,1552,164,1,0,1,2014,12,24,0,290
4,3,3335,340,1,0,1,2014,12,24,1,6880
5,3,4637,528,1,0,1,2014,12,24,0,1070
6,3,4546,432,1,0,1,2014,12,24,1,8250
7,3,3114,370,1,0,1,2014,12,24,0,1080
8,3,4914,485,1,0,1,2014,12,24,0,2460
9,3,6408,828,1,0,1,2014,12,24,0,220
10,3,4739,467,1,0,1,2014,12,24,0,4740
11,3,3994,503,1,0,1,2014,12,24,0,250
12,3,4480,461,1,0,1,2014,12,24,0,4260
13,3,3653,541,1,0,1,2014,12,24,0,340
14,3,1627,151,1,0,1,2014,12,24,0,350
15,3,3906,520,1,0,1,2014,12,24,0,4080
16,3,3143,348,1,0,1,2014,12,24,1,410
17,3,4318,418,1,0,1,2014,12,24,1,2380
18,3,3754,323,1,0,1,2014,12,24,1,7860
19,3,3875,350,1,0,1,2014,12,24,0,1980
20,3,2194,340,1,0,1,2014,12,24,0,690
1,2,7557,816,1,0,1,2014,12,23,0,570
2,2,8932,887,1,0,1,2014,12,23,0,8780
3,2,5065,544,1,0,1,2014,12,23,0,290
4,2,8033,707,1,0,1,2014,12,23,1,6880
5,2,14416,1626,1,0,1,2014,12,23,0,1070
6,2,11910,1048,1,0,1,2014,12,23,1,8250
7,2,6666,730,1,0,1,2014,12,23,0,1080
8,2,7943,686,1,0,1,2014,12,23,0,2460
9,2,15195,2137,1,0,1,2014,12,23,0,220
10,2,9459,866,1,0,1,2014,12,23,0,4740
11,2,17305,2460,1,0,1,2014,12,23,0,250
12,2,10541,1048,1,0,1,2014,12,23,0,4260
13,2,10637,1365,1,0,1,2014,12,23,0,340
14,2,5122,537,1,0,1,2014,12,23,0,350
15,2,10617,1300,1,0,1,2014,12,23,0,4080
16,2,4645,489,1,0,1,2014,12,23,1,410
17,2,9372,848,1,0,1,2014,12,23,1,2380
18,2,7161,553,1,0,1,2014,12,23,1,7860
19,2,6764,616,1,0,1,2014,12,23,0,1980
20,2,6687,941,1,0,1,2014,12,23,0,690
1,1,9027,924,1,0,1,2014,12,22,0,570
2,1,10256,996,1,0,1,2014,12,22,0,8780
3,1,5751,588,1,0,1,2014,12,22,0,290
4,1,8110,701,1,0,1,2014,12,22,1,6880
5,1,14932,1600,1,0,1,2014,12,22,0,1070
6,1,13176,1065,1,0,1,2014,12,22,1,8250
7,1,6735,757,1,0,1,2014,12,22,0,1080
8,1,7500,654,1,0,1,2014,12,22,0,2460
9,1,16954,2301,1,0,1,2014,12,22,0,220
10,1,9869,874,1,0,1,2014,12,22,0,4740
11,1,21287,2784,1,0,1,2014,12,22,0,250
12,1,10826,1060,1,0,1,2014,12,22,0,4260
13,1,11320,1474,1,0,1,2014,12,22,0,340
14,1,6339,630,1,0,1,2014,12,22,0,350
15,1,11126,1329,1,0,1,2014,12,22,0,4080
16,1,4162,490,1,0,1,2014,12,22,1,410
17,1,9879,810,1,0,1,2014,12,22,1,2380
18,1,8650,609,1,0,1,2014,12,22,1,7860
19,1,6669,609,1,0,1,2014,12,22,0,1980
20,1,8831,1188,1,0,1,2014,12,22,0,690
1,7,0,0,0,0,0,2014,12,21,0,570
2,7,0,0,0,0,0,2014,12,21,0,8780
3,7,0,0,0,0,0,2014,12,21,0,290
4,7,0,0,0,0,0,2014,12,21,1,6880
5,7,0,0,0,0,0,2014,12,21,0,1070
6,7,0,0,0,0,0,2014,12,21,1,8250
7,7,0,0,0,0,0,2014,12,21,0,1080
8,7,0,0,0,0,0,2014,12,21,0,2460
9,7,0,0,0,0,0,2014,12,21,0,220
10,7,0,0,0,0,0,2014,12,21,0,4740
11,7,0,0,0,0,0,2014,12,21,0,250
12,7,0,0,0,0,0,2014,12,21,0,4260
13,7,0,0,0,0,0,2014,12,21,0,340
14,7,0,0,0,0,0,2014,12,21,0,350
15,7,0,0,0,0,0,2014,12,21,0,4080
16,7,0,0,0,0,0,2014,12,21,1,410
17,7,0,0,0,0,0,2014,12,21,1,2380
18,7,0,0,0,0,0,2014,12,21,1,7860
19,7,0,0,0,0,0,2014,12,21,0,1980
20,7,0,0,0,0,0,2014,12,21,0,690
1,6,4553,495,1,0,0,2014,12,20,0,570
2,6,3690,338,1,0,0,2014,12,20,0,8780
3,6,2489,273,1,0,0,2014,12,20,0,290
4,6,4571,414,1,0,0,2014,12,20,1,6880
5,6,11472,1204,1,0,0,2014,12,20,0,1070
6,6,8956,752,1,0,0,2014,12,20,1,8250
7,6,4936,525,1,0,0,2014,12,20,0,1080
8,6,6578,529,1,0,0,2014,12,20,0,2460
9,6,14031,1902,1,0,0,2014,12,20,0,220
10,6,6126,501,1,0,0,2014,12,20,0,4740
11,6,13798,1905,1,0,0,2014,12,20,0,250
12,6,6912,666,1,0,0,2014,12,20,0,4260
13,6,8773,1244,1,0,0,2014,12,20,0,340
14,6,2616,239,1,0,0,2014,12,20,0,350
15,6,6560,780,1,0,0,2014,12,20,0,4080
16,6,4535,473,1,0,0,2014,12,20,1,410
17,6,6733,580,1,0,0,2014,12,20,1,2380
18,6,7651,515,1,0,0,2014,12,20,1,7860
19,6,3980,357,1,0,0,2014,12,20,0,1980
20,6,6477,1027,1,0,0,2014,12,20,0,690
1,5,7574,718,1,1,0,2014,12,19,0,570
2,5,8071,733,1,1,0,2014,12,19,0,8780
3,5,4907,502,1,1,0,2014,12,19,0,290
4,5,7210,533,1,1,0,2014,12,19,1,6880
5,5,11903,1119,1,1,0,2014,12,19,0,1070
6,5,10693,802,1,1,0,2014,12,19,1,8250
7,5,7044,625,1,1,0,2014,12,19,0,1080
8,5,7738,559,1,1,0,2014,12,19,0,2460
9,5,12910,1777,1,1,0,2014,12,19,0,220
10,5,8140,643,1,1,0,2014,12,19,0,4740
11,5,18534,2222,1,1,0,2014,12,19,0,250
12,5,11022,869,1,1,0,2014,12,19,0,4260
13,5,10886,1291,1,1,0,2014,12,19,0,340
14,5,6577,539,1,1,0,2014,12,19,0,350
15,5,8954,1001,1,1,0,2014,12,19,0,4080
16,5,4601,427,1,1,0,2014,12,19,1,410
